question_id,architecture,architecture_label,case_key,in_qualitative_sample,sample_strata,displayed_correct,claim_correct,decision,confidence,threshold,llm_faithfulness,token_overlap,context_precision,context_recall,context_recall_numeric,verification_status,verification_score,n_evidence,gold_program_answer,gold_file_name,retrieved_files,primary_category,error_layer,tags,explanation,question_excerpt,displayed_answer_excerpt,draft_excerpt
finqa_test_522,single_agent,Single-Agent,single_agent:finqa_test_522,true,retrieval_miss_questions,0,0,ANSWER,,,0.0000,0.3200,0.0000,0.0000,0,,,4,0.8137161841480778,pdf/NKE/2009/page_43.pdf,pdf/BLK/2014/page_120.pdf | pdf/BLK/2015/page_124.pdf,retrieval_failure,retrieval,gold_file_or_context_absent_from_topk;gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=0.8137161841480778; gold file=pdf/NKE/2009/page_43.pdf. Retrieved files (4 chunks, scores=[0.7234044075012207, 0.7217033505439758, 0.706392765045166, 0.7019277811050415]): pdf/BLK/2014/page_120.pdf, pdf/BLK/2015/page_124.pdf. context_recall=0.00 (gold file/context_id in top-k); context_precision=0.00; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: Displayed answer is numerically incorrect and context_recall=0, so the gold file/context_id was not in the retrieved top-k. Shared retrieval is identical across architectures. Question: What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'… Displayed answer: Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…","What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'…","Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…",
finqa_test_522,multi_agent,Multi-Agent,multi_agent:finqa_test_522,true,retrieval_miss_questions,0,0,ANSWER,0.127660,,0.0000,0.2553,0.0000,0.0000,0,WEAK_EVIDENCE,0.1277,4,0.8137161841480778,pdf/NKE/2009/page_43.pdf,pdf/BLK/2014/page_120.pdf | pdf/BLK/2015/page_124.pdf,retrieval_failure,retrieval,gold_file_or_context_absent_from_topk;gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=0.8137161841480778; gold file=pdf/NKE/2009/page_43.pdf. Retrieved files (4 chunks, scores=[0.7234044075012207, 0.7217033505439758, 0.706392765045166, 0.7019277811050415]): pdf/BLK/2014/page_120.pdf, pdf/BLK/2015/page_124.pdf. context_recall=0.00 (gold file/context_id in top-k); context_precision=0.00; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=WEAK_EVIDENCE. Confidence=0.1277; locked T=0.65. Category rule: Displayed answer is numerically incorrect and context_recall=0, so the gold file/context_id was not in the retrieved top-k. Shared retrieval is identical across architectures. Question: What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'… Displayed answer: Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…","What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'…","Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…",
finqa_test_522,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_522,true,retrieval_miss_questions,0,0,ABSTAIN,0.420508,0.65,0.0000,0.2553,0.0000,0.0000,0,WEAK_EVIDENCE,0.1277,4,0.8137161841480778,pdf/NKE/2009/page_43.pdf,pdf/BLK/2014/page_120.pdf | pdf/BLK/2015/page_124.pdf,appropriate_abstention,abstention,gold_file_or_context_absent_from_topk;gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ABSTAIN; displayed_correct=0; claim_correct=0. Gold program_answer=0.8137161841480778; gold file=pdf/NKE/2009/page_43.pdf. Retrieved files (4 chunks, scores=[0.7234044075012207, 0.7217033505439758, 0.706392765045166, 0.7019277811050415]): pdf/BLK/2014/page_120.pdf, pdf/BLK/2015/page_124.pdf. context_recall=0.00 (gold file/context_id in top-k); context_precision=0.00; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=WEAK_EVIDENCE. Confidence=0.4205; locked T=0.65. Category rule: UQ ABSTAIN at locked T=0.65 and the withheld draft is numerically incorrect, so abstention is appropriate on the recorded claim. Question: What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'… Displayed answer: I cannot answer reliably because supporting evidence is insufficient. UQ draft: Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…","What percentage of Nike, Inc.'s total short-term debt obligations as of May 31, 2009, is comprised of notes payable due at mutually agreed-upon dates within one year of issuance or on demand, as outlined in the company'…",I cannot answer reliably because supporting evidence is insufficient.,"Evidence is insufficient. The provided evidence does not mention Nike, Inc. or any specific short-term debt obligations related to notes payable due at mutually agreed-upon dates within one year of issuance or on demand…"
finqa_test_529,single_agent,Single-Agent,single_agent:finqa_test_529,true,sa_correct,1,1,ANSWER,,,0.9500,0.3333,0.2500,1.0000,0,,,4,0.6383881230116649,pdf/PKG/2005/page_74.pdf,pdf/PKG/2005/page_74.pdf | pdf/D/2002/page_87.pdf | pdf/PPG/2012/page_29.pdf | pdf/GPN/2008/page_78.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=0.6383881230116649; gold file=pdf/PKG/2005/page_74.pdf. Retrieved files (4 chunks, scores=[0.8274902105331421, 0.6805466413497925, 0.6734068393707275, 0.6714447736740112]): pdf/PKG/2005/page_74.pdf, pdf/D/2002/page_87.pdf, pdf/PPG/2012/page_29.pdf, pdf/GPN/2008/page_78.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.9500 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What percentage of the total purchase commitments for energy by the Packaging Corporation of America, as outlined in their 2005 consolidated financial statements, is allocated for the year 2006? Displayed answer: The final answer is 63.7%. The final","What percentage of the total purchase commitments for energy by the Packaging Corporation of America, as outlined in their 2005 consolidated financial statements, is allocated for the year 2006?",The final answer is 63.7%. The final,
finqa_test_529,multi_agent,Multi-Agent,multi_agent:finqa_test_529,false,,1,1,ANSWER,0.675000,,0.0000,0.5000,0.2500,1.0000,0,VERIFIED,0.6750,4,0.6383881230116649,pdf/PKG/2005/page_74.pdf,pdf/PKG/2005/page_74.pdf | pdf/D/2002/page_87.pdf | pdf/PPG/2012/page_29.pdf | pdf/GPN/2008/page_78.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;low_llm_judge_faithfulness,,,,
finqa_test_529,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_529,false,,1,1,ANSWER,0.763556,0.65,0.9900,0.7778,0.2500,1.0000,0,VERIFIED,0.8139,4,0.6383881230116649,pdf/PKG/2005/page_74.pdf,pdf/PKG/2005/page_74.pdf | pdf/D/2002/page_87.pdf | pdf/PPG/2012/page_29.pdf | pdf/GPN/2008/page_78.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;high_llm_judge_faithfulness,,,,
finqa_test_53,single_agent,Single-Agent,single_agent:finqa_test_53,false,,0,0,ANSWER,,,0.0000,0.4667,0.2500,1.0000,0,,,4,7.474549160109826e-06,pdf/ILMN/2008/page_82.pdf,pdf/ILMN/2008/page_82.pdf | pdf/ILMN/2008/page_86.pdf | pdf/DISCA/2011/page_49.pdf | pdf/MKTX/2009/page_79.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
finqa_test_53,multi_agent,Multi-Agent,multi_agent:finqa_test_53,false,,0,0,ANSWER,0.758333,,0.6700,0.6667,0.2500,1.0000,0,VERIFIED,0.7583,4,7.474549160109826e-06,pdf/ILMN/2008/page_82.pdf,pdf/ILMN/2008/page_82.pdf | pdf/ILMN/2008/page_86.pdf | pdf/DISCA/2011/page_49.pdf | pdf/MKTX/2009/page_79.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_53,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_53,false,,0,0,ANSWER,0.709053,0.65,0.9900,0.6667,0.2500,1.0000,0,VERIFIED,0.7583,4,7.474549160109826e-06,pdf/ILMN/2008/page_82.pdf,pdf/ILMN/2008/page_82.pdf | pdf/ILMN/2008/page_86.pdf | pdf/DISCA/2011/page_49.pdf | pdf/MKTX/2009/page_79.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_533,single_agent,Single-Agent,single_agent:finqa_test_533,false,,0,0,ANSWER,,,0.0000,0.8125,0.2500,1.0000,0,,,4,45627.03,pdf/HOLX/2009/page_151.pdf,pdf/HOLX/2009/page_151.pdf | pdf/EMR/2017/page_78.pdf | pdf/CME/2017/page_99.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
finqa_test_533,multi_agent,Multi-Agent,multi_agent:finqa_test_533,false,,0,0,ANSWER,0.503968,,0.0000,0.4921,0.2500,1.0000,0,VERIFIED,0.5040,4,45627.03,pdf/HOLX/2009/page_151.pdf,pdf/HOLX/2009/page_151.pdf | pdf/EMR/2017/page_78.pdf | pdf/CME/2017/page_99.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_533,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_533,false,,0,0,ANSWER,0.793465,0.65,0.9900,0.6571,0.2500,1.0000,0,VERIFIED,0.8179,4,45627.03,pdf/HOLX/2009/page_151.pdf,pdf/HOLX/2009/page_151.pdf | pdf/EMR/2017/page_78.pdf | pdf/CME/2017/page_99.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_541,single_agent,Single-Agent,single_agent:finqa_test_541,false,,0,0,ANSWER,,,1.0000,0.8000,0.5000,1.0000,0,,,4,1.8888888888888888,pdf/TMUS/2017/page_29.pdf,pdf/TMUS/2017/page_29.pdf | pdf/ETFC/2012/page_24.pdf | pdf/KHC/2018/page_27.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;high_llm_judge_faithfulness,,,,
finqa_test_541,multi_agent,Multi-Agent,multi_agent:finqa_test_541,true,ma_high_conf_verified_error,0,0,ANSWER,0.900000,,0.9900,0.8000,0.5000,1.0000,0,VERIFIED,0.9000,4,1.8888888888888888,pdf/TMUS/2017/page_29.pdf,pdf/TMUS/2017/page_29.pdf | pdf/ETFC/2012/page_24.pdf | pdf/KHC/2018/page_27.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=1.8888888888888888; gold file=pdf/TMUS/2017/page_29.pdf. Retrieved files (4 chunks, scores=[0.7991608381271362, 0.744709849357605, 0.672775387763977, 0.6621161699295044]): pdf/TMUS/2017/page_29.pdf, pdf/ETFC/2012/page_24.pdf, pdf/KHC/2018/page_27.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.50; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.9900 (not official RAGAS). Verification status=VERIFIED. Confidence=0.9000; locked T=0.65. Category rule: ANSWER is numerically incorrect. The gold file/context was retrieved (recall=1) but the gold number is not in the chunk text; judge faithfulness is not low. Residual numeric error with partial document match — not labelled hallucination. Question: What is the ratio of the total office space used by T-Mobile US's regional offices across the U.S. to the office space used by its corporate headquarters in Bellevue, Washington, as of December 31, 2017? Displayed answer: The ratio is 1,700,000 to 900,000. The ratio is 1,","What is the ratio of the total office space used by T-Mobile US's regional offices across the U.S. to the office space used by its corporate headquarters in Bellevue, Washington, as of December 31, 2017?","The ratio is 1,700,000 to 900,000. The ratio is 1,",
finqa_test_541,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_541,false,,0,0,ANSWER,0.809845,0.65,0.9900,0.8000,0.5000,1.0000,0,VERIFIED,0.9000,4,1.8888888888888888,pdf/TMUS/2017/page_29.pdf,pdf/TMUS/2017/page_29.pdf | pdf/ETFC/2012/page_24.pdf | pdf/KHC/2018/page_27.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_548,single_agent,Single-Agent,single_agent:finqa_test_548,true,sa_incorrect_partial_evidence,0,0,ANSWER,,,0.9500,0.7143,1.0000,1.0000,0,,,4,0.19540229885057472,pdf/AAL/2013/page_18.pdf,pdf/AAL/2013/page_18.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=0.19540229885057472; gold file=pdf/AAL/2013/page_18.pdf. Retrieved files (4 chunks, scores=[0.7848403453826904, 0.7673949003219604, 0.7129406929016113, 0.6963649988174438]): pdf/AAL/2013/page_18.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=1.00; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.9500 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: ANSWER is numerically incorrect. The gold file/context was retrieved (recall=1) but the gold number is not in the chunk text; judge faithfulness is not low. Residual numeric error with partial document match — not labelled hallucination. Question: What percentage effect do the hedges have on the anticipated $104 million increase in 2014 fuel expenses for American Airlines Group, given that the hedges reduce this increase to $87 million? Displayed answer: The hedges reduce the anticipated increase in fuel expenses by 16.8%. The","What percentage effect do the hedges have on the anticipated $104 million increase in 2014 fuel expenses for American Airlines Group, given that the hedges reduce this increase to $87 million?",The hedges reduce the anticipated increase in fuel expenses by 16.8%. The,
finqa_test_548,multi_agent,Multi-Agent,multi_agent:finqa_test_548,false,,0,0,ANSWER,0.850000,,1.0000,0.7500,1.0000,1.0000,0,VERIFIED,0.8500,4,0.19540229885057472,pdf/AAL/2013/page_18.pdf,pdf/AAL/2013/page_18.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_548,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_548,false,,0,0,ANSWER,0.795193,0.65,1.0000,0.7500,1.0000,1.0000,0,VERIFIED,0.8500,4,0.19540229885057472,pdf/AAL/2013/page_18.pdf,pdf/AAL/2013/page_18.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_550,single_agent,Single-Agent,single_agent:finqa_test_550,false,,1,1,ANSWER,,,0.0000,0.3333,0.7500,1.0000,0,,,4,0.6232876712328768,pdf/MRO/2006/page_93.pdf,pdf/MRO/2006/page_93.pdf | pdf/AAPL/2003/page_48.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_550,multi_agent,Multi-Agent,multi_agent:finqa_test_550,false,,1,1,ANSWER,0.591667,,0.0000,0.3333,0.7500,1.0000,0,VERIFIED,0.5917,4,0.6232876712328768,pdf/MRO/2006/page_93.pdf,pdf/MRO/2006/page_93.pdf | pdf/AAPL/2003/page_48.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;verification_true_positive;low_llm_judge_faithfulness,,,,
finqa_test_550,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_550,false,,1,1,ANSWER,0.674697,0.65,0.0000,0.3333,0.7500,1.0000,0,VERIFIED,0.5917,4,0.6232876712328768,pdf/MRO/2006/page_93.pdf,pdf/MRO/2006/page_93.pdf | pdf/AAPL/2003/page_48.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;verification_true_positive;low_llm_judge_faithfulness,,,,
finqa_test_56,single_agent,Single-Agent,single_agent:finqa_test_56,false,,0,0,ANSWER,,,0.0000,0.4615,0.5000,1.0000,0,,,4,0.10563012027191916,pdf/FBHS/2017/page_83.pdf,pdf/FBHS/2017/page_83.pdf | pdf/HII/2011/page_114.pdf | pdf/APD/2018/page_121.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_56,multi_agent,Multi-Agent,multi_agent:finqa_test_56,false,,0,0,ANSWER,0.255556,,0.0000,0.5111,0.5000,1.0000,0,WEAK_EVIDENCE,0.2556,4,0.10563012027191916,pdf/FBHS/2017/page_83.pdf,pdf/FBHS/2017/page_83.pdf | pdf/HII/2011/page_114.pdf | pdf/APD/2018/page_121.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_56,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_56,true,uq_near_threshold_true_abstain,0,0,ABSTAIN,0.500231,0.65,0.0000,0.5111,0.5000,1.0000,0,WEAK_EVIDENCE,0.2556,4,0.10563012027191916,pdf/FBHS/2017/page_83.pdf,pdf/FBHS/2017/page_83.pdf | pdf/HII/2011/page_114.pdf | pdf/APD/2018/page_121.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ABSTAIN; displayed_correct=0; claim_correct=0. Gold program_answer=0.10563012027191916; gold file=pdf/FBHS/2017/page_83.pdf. Retrieved files (4 chunks, scores=[0.7781268358230591, 0.7595945000648499, 0.727503776550293, 0.7144044637680054]): pdf/FBHS/2017/page_83.pdf, pdf/HII/2011/page_114.pdf, pdf/APD/2018/page_121.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.50; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=WEAK_EVIDENCE. Confidence=0.5002; locked T=0.65. Category rule: UQ ABSTAIN at locked T=0.65 and the withheld draft is numerically incorrect, so abstention is appropriate on the recorded claim. Question: What was the percentage change in the weighted average fair value on the date of the award of the common stock granted to outside directors from 2015 to 2017 for Fortune Brands Home & Security? Displayed answer: I cannot answer reliably because supporting evidence is insufficient. UQ draft: Evidence is insufficient. The provided evidence does not include the weighted average fair value of common stock granted to outside directors for Fortune Brands Home & Security in 2015 or 2017. The evidence mentions the…",What was the percentage change in the weighted average fair value on the date of the award of the common stock granted to outside directors from 2015 to 2017 for Fortune Brands Home & Security?,I cannot answer reliably because supporting evidence is insufficient.,Evidence is insufficient. The provided evidence does not include the weighted average fair value of common stock granted to outside directors for Fortune Brands Home & Security in 2015 or 2017. The evidence mentions the…
finqa_test_564,single_agent,Single-Agent,single_agent:finqa_test_564,false,,0,0,ANSWER,,,0.0000,0.3922,0.5000,1.0000,0,,,4,1.5598571428571428,pdf/BKR/2017/page_56.pdf,pdf/BKR/2017/page_56.pdf | pdf/AES/2015/page_117.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_564,multi_agent,Multi-Agent,multi_agent:finqa_test_564,false,,0,0,ANSWER,0.181818,,0.0000,0.3636,0.5000,1.0000,0,WEAK_EVIDENCE,0.1818,4,1.5598571428571428,pdf/BKR/2017/page_56.pdf,pdf/BKR/2017/page_56.pdf | pdf/AES/2015/page_117.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_564,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_564,false,,0,0,ABSTAIN,0.438413,0.65,0.0000,0.3636,0.5000,1.0000,0,WEAK_EVIDENCE,0.1818,4,1.5598571428571428,pdf/BKR/2017/page_56.pdf,pdf/BKR/2017/page_56.pdf | pdf/AES/2015/page_117.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_570,single_agent,Single-Agent,single_agent:finqa_test_570,false,,0,0,ANSWER,,,1.0000,0.7692,0.2500,1.0000,0,,,4,0.09714576098924367,pdf/UA/2011/page_69.pdf,pdf/UA/2011/page_69.pdf | pdf/IPG/2006/page_77.pdf | pdf/PNC/2012/page_68.pdf | pdf/PNC/2012/page_65.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_570,multi_agent,Multi-Agent,multi_agent:finqa_test_570,false,,0,0,ANSWER,0.000000,,0.0000,0.0000,0.2500,1.0000,0,WEAK_EVIDENCE,0.0000,4,0.09714576098924367,pdf/UA/2011/page_69.pdf,pdf/UA/2011/page_69.pdf | pdf/IPG/2006/page_77.pdf | pdf/PNC/2012/page_68.pdf | pdf/PNC/2012/page_65.pdf,non_numeric_answer,answer_format,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;displayed_text_has_no_parsed_number;low_llm_judge_faithfulness,,,,
finqa_test_570,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_570,false,,0,0,ANSWER,0.759956,0.65,1.0000,0.6364,0.2500,1.0000,0,VERIFIED,0.8182,4,0.09714576098924367,pdf/UA/2011/page_69.pdf,pdf/UA/2011/page_69.pdf | pdf/IPG/2006/page_77.pdf | pdf/PNC/2012/page_68.pdf | pdf/PNC/2012/page_65.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_576,single_agent,Single-Agent,single_agent:finqa_test_576,false,,0,0,ANSWER,,,0.0000,0.4923,0.5000,1.0000,0,,,4,28597891.58,pdf/HOLX/2003/page_52.pdf,pdf/HOLX/2009/page_151.pdf | pdf/HOLX/2003/page_52.pdf | pdf/HOLX/2009/page_127.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_576,multi_agent,Multi-Agent,multi_agent:finqa_test_576,false,,0,0,ANSWER,0.295082,,0.0000,0.5902,0.5000,1.0000,0,WEAK_EVIDENCE,0.2951,4,28597891.58,pdf/HOLX/2003/page_52.pdf,pdf/HOLX/2009/page_151.pdf | pdf/HOLX/2003/page_52.pdf | pdf/HOLX/2009/page_127.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_576,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_576,false,,0,0,ABSTAIN,0.532101,0.65,0.0000,0.6444,0.5000,1.0000,0,WEAK_EVIDENCE,0.3222,4,28597891.58,pdf/HOLX/2003/page_52.pdf,pdf/HOLX/2009/page_151.pdf | pdf/HOLX/2003/page_52.pdf | pdf/HOLX/2009/page_127.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_578,single_agent,Single-Agent,single_agent:finqa_test_578,false,,0,0,ANSWER,,,0.0000,0.5455,0.5000,1.0000,0,,,4,0.0057290096214467805,pdf/INTC/2013/page_31.pdf,pdf/INTC/2013/page_31.pdf | pdf/MAS/2012/page_26.pdf | pdf/GS/2013/page_220.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_578,multi_agent,Multi-Agent,multi_agent:finqa_test_578,false,,0,0,ANSWER,0.443182,,0.0000,0.3864,0.5000,1.0000,0,WEAK_EVIDENCE,0.4432,4,0.0057290096214467805,pdf/INTC/2013/page_31.pdf,pdf/INTC/2013/page_31.pdf | pdf/MAS/2012/page_26.pdf | pdf/GS/2013/page_220.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_578,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_578,false,,0,0,ABSTAIN,0.574590,0.65,0.0000,0.3864,0.5000,1.0000,0,WEAK_EVIDENCE,0.4432,4,0.0057290096214467805,pdf/INTC/2013/page_31.pdf,pdf/INTC/2013/page_31.pdf | pdf/MAS/2012/page_26.pdf | pdf/GS/2013/page_220.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_587,single_agent,Single-Agent,single_agent:finqa_test_587,false,,1,1,ANSWER,,,1.0000,0.6667,0.2500,1.0000,0,,,4,10.385756676557863,pdf/IPG/2008/page_72.pdf,pdf/PPG/2008/page_52.pdf | pdf/GRMN/2008/page_85.pdf | pdf/ADBE/2008/page_89.pdf | pdf/IPG/2008/page_72.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_587,multi_agent,Multi-Agent,multi_agent:finqa_test_587,false,,0,0,ANSWER,0.454082,,0.0000,0.3878,0.2500,1.0000,0,WEAK_EVIDENCE,0.4541,4,10.385756676557863,pdf/IPG/2008/page_72.pdf,pdf/PPG/2008/page_52.pdf | pdf/GRMN/2008/page_85.pdf | pdf/ADBE/2008/page_89.pdf | pdf/IPG/2008/page_72.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_587,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_587,false,,0,0,ANSWER,0.852410,0.65,1.0000,0.8824,0.2500,1.0000,0,VERIFIED,0.9103,4,10.385756676557863,pdf/IPG/2008/page_72.pdf,pdf/PPG/2008/page_52.pdf | pdf/GRMN/2008/page_85.pdf | pdf/ADBE/2008/page_89.pdf | pdf/IPG/2008/page_72.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
